population,gdp,clean_cons_per_capita,clean_consumption,clean_share_energy,fossil_cons_per_capita,fossil_consumption,fossil_share_energy,electricity_demand,energy_per_gdp
5454000,3.97E+11,6.497,0.23,0.65,9955.142,31.61,99.935,24.98,1.391
